Code_INEGI,Municipality,Industry Group ID,Industry Group,Workforce
21114,Puebla,3350,"Fabricación de Accesorios, Aparatos Eléctricos y Equipo de Generación de Energía Eléctrica",572
21114,Puebla,3360,Fabricación de Equipo de Transporte y Partes para Vehículos Automotores,32731
21114,Puebla,3370,"Fabricación de Muebles, Colchones y Persianas",6587
21114,Puebla,3380,3380,1992
21114,Puebla,4611,Comercio al por Menor de Abarrotes y Alimentos,29844
21114,Puebla,4612,"Comercio al por Menor de Bebidas, Hielo y Tabaco",5179
21114,Puebla,4631,"Comercio al por Menor de Productos Textiles, Excepto Ropa",15922
21114,Puebla,4632,"Comercio al por Menor de Ropa, Bisutería y Accesorios de Vestir",7192
21114,Puebla,4641,Comercio al por Menor de Artículos para el Cuidado de la Salud,6310
21114,Puebla,4651,Comercio al por Menor de Artículos de Perfumería y Joyería,13529
21114,Puebla,4652,Comercio al por Menor de Artículos para el Esparcimiento,2429
21114,Puebla,4661,Comercio al por Menor de Muebles para el Hogar y otros Enseres Domésticos,8546
21114,Puebla,4662,"Comercio al por Menor de Mobiliario, Equipo y Accesorios de Cómputo, Teléfonos y otros Aparatos de Comunicación",3688
21114,Puebla,4671,"Comercio al por Menor de Artículos de Ferretería, Tlapalería y Vidrios",6559
21114,Puebla,4681,Comercio al por Menor de Automóviles y Camionetas,13160
21114,Puebla,4881,Servicios Relacionados con el Transporte Aéreo,322
21114,Puebla,5221,Banca Múltiple,2424
21114,Puebla,5222,Instituciones Financieras de Fomento Económico,2417
21114,Puebla,5322,Alquiler de Artículos para el Hogar y Personales,2568
21114,Puebla,5411,Servicios Legales,30943
21114,Puebla,5413,"Servicios de Arquitectura, Ingeniería y Actividades Relacionadas",712
21114,Puebla,5414,Diseño Especializado,2236
21114,Puebla,5611,Servicios de Administración de Negocios,8390
21114,Puebla,5613,Servicios de Empleo,8114
21114,Puebla,5614,"Servicios de Apoyo Secretarial, Fotocopiado, Cobranza, Investigación Crediticia y Similares",11852
21114,Puebla,5615,Agencias de Viajes y Servicios de Reservaciones,587
21114,Puebla,6111,"Escuelas de Educación Básica, Media y para Necesidades Especiales",11890
21114,Puebla,6112,Escuelas de Educación Técnica Superior,19883
21114,Puebla,6211,Consultorios Médicos,13783
21114,Puebla,6212,Consultorios Dentales,2894
21114,Puebla,6221,Hospitales Generales,4711
21114,Puebla,6222,Hospitales Psiquiátricos y para el Tratamiento por Adicción,14775
21114,Puebla,6231,"Residencias con Cuidados de Enfermeras para Enfermos Convalecientes, en Rehabilitación, Incurables y Terminales",424
21114,Puebla,6232,"Residencias para el Cuidado de Personas con Problemas de Retardo Mental, Trastorno Mental y Adicciones",168
21114,Puebla,7111,Compañías y Grupos de Espectáculos Artísticos y Culturales,3474
21114,Puebla,7112,Deportistas y Equipos Deportivos Profesionales,774
21114,Puebla,7113,"Promotores de Espectáculos Artísticos, Culturales, Deportivos y Similares",151
21114,Puebla,7114,"Agentes y Representantes de Artistas, Deportistas y Similares",680
21114,Puebla,7131,Parques con Instalaciones Recreativas y Casas de Juegos Electrónicos,4547
21114,Puebla,7223,Servicios de Preparación de Alimentos por Encargo,495
21114,Puebla,8111,Reparación y Mantenimiento de Automóviles y Camiones,16318
21114,Puebla,8112,Reparación y Mantenimiento de Equipo Electrónico y de Equipo de Precisión,9355
21114,Puebla,8121,"Salones y Clínicas de Belleza, Baños Públicos y Bolerías",16890
21114,Puebla,8122,Lavanderías y Tintorerías,1481
21114,Puebla,8123,Servicios Funerarios y Administración de Cementerios,238
21114,Puebla,9311,Órganos Legislativos,382
21114,Puebla,9312,Administración Pública en General,8072
21114,Puebla,9313,Regulación y Fomento del Desarrollo Económico,14362
21114,Puebla,9314,Impartición de Justicia y Mantenimiento de la Seguridad y el Orden Público,5835
21115,Quecholac,2382,Instalaciones y Equipamiento en Construcciones,1472
21115,Quecholac,3110,Industria Alimentaria,5152
21115,Quecholac,3130,Fabricación de Insumos Textiles y Acabado de Textiles,736
21115,Quecholac,4611,Comercio al por Menor de Abarrotes y Alimentos,2944
21115,Quecholac,4651,Comercio al por Menor de Artículos de Perfumería y Joyería,736
21119,San Andrés Cholula,1121,Explotación de Bovinos,321
21119,San Andrés Cholula,2361,Edificación Residencial,571
21119,San Andrés Cholula,2382,Instalaciones y Equipamiento en Construcciones,2547
21119,San Andrés Cholula,3110,Industria Alimentaria,639
21119,San Andrés Cholula,3150,Fabricación de Prendas de Vestir,227
21119,San Andrés Cholula,3220,Industria del Papel,388
21119,San Andrés Cholula,3250,Industria Química,227
21119,San Andrés Cholula,3260,Industria del Plástico y del Hule,185
21119,San Andrés Cholula,3320,Fabricación de Productos Metálicos,2321
21119,San Andrés Cholula,3330,Fabricación de Maquinaria y Equipo,269
21119,San Andrés Cholula,3360,Fabricación de Equipo de Transporte y Partes para Vehículos Automotores,1598
21119,San Andrés Cholula,3370,"Fabricación de Muebles, Colchones y Persianas",434
21119,San Andrés Cholula,4611,Comercio al por Menor de Abarrotes y Alimentos,1319
21119,San Andrés Cholula,4612,"Comercio al por Menor de Bebidas, Hielo y Tabaco",541
21119,San Andrés Cholula,4641,Comercio al por Menor de Artículos para el Cuidado de la Salud,346
21119,San Andrés Cholula,4661,Comercio al por Menor de Muebles para el Hogar y otros Enseres Domésticos,143
21119,San Andrés Cholula,4671,"Comercio al por Menor de Artículos de Ferretería, Tlapalería y Vidrios",1432
21119,San Andrés Cholula,4681,Comercio al por Menor de Automóviles y Camionetas,299
21119,San Andrés Cholula,4881,Servicios Relacionados con el Transporte Aéreo,185
21119,San Andrés Cholula,5411,Servicios Legales,4139
21119,San Andrés Cholula,5413,"Servicios de Arquitectura, Ingeniería y Actividades Relacionadas",359
21119,San Andrés Cholula,5611,Servicios de Administración de Negocios,463
21119,San Andrés Cholula,5613,Servicios de Empleo,290
21119,San Andrés Cholula,6111,"Escuelas de Educación Básica, Media y para Necesidades Especiales",756
21119,San Andrés Cholula,6112,Escuelas de Educación Técnica Superior,1753
21119,San Andrés Cholula,6211,Consultorios Médicos,980
21119,San Andrés Cholula,6212,Consultorios Dentales,156
21119,San Andrés Cholula,6222,Hospitales Psiquiátricos y para el Tratamiento por Adicción,1129
21119,San Andrés Cholula,8111,Reparación y Mantenimiento de Automóviles y Camiones,1512
21119,San Andrés Cholula,8112,Reparación y Mantenimiento de Equipo Electrónico y de Equipo de Precisión,685
21119,San Andrés Cholula,8121,"Salones y Clínicas de Belleza, Baños Públicos y Bolerías",331
21119,San Andrés Cholula,9313,Regulación y Fomento del Desarrollo Económico,455
21119,San Andrés Cholula,9314,Impartición de Justicia y Mantenimiento de la Seguridad y el Orden Público,478
21125,San Gregorio Atzompa,1121,Explotación de Bovinos,262
21125,San Gregorio Atzompa,2382,Instalaciones y Equipamiento en Construcciones,609
21125,San Gregorio Atzompa,3110,Industria Alimentaria,203
21125,San Gregorio Atzompa,3360,Fabricación de Equipo de Transporte y Partes para Vehículos Automotores,524
21125,San Gregorio Atzompa,3370,"Fabricación de Muebles, Colchones y Persianas",1251
21125,San Gregorio Atzompa,4611,Comercio al por Menor de Abarrotes y Alimentos,1122
21125,San Gregorio Atzompa,4631,"Comercio al por Menor de Productos Textiles, Excepto Ropa",215
21125,San Gregorio Atzompa,6111,"Escuelas de Educación Básica, Media y para Necesidades Especiales",215
21132,San Martín Texmelucan,1121,Explotación de Bovinos,688
21132,San Martín Texmelucan,2381,"Cimentaciones, Montaje de Estructuras Prefabricadas y Trabajos en Exteriores",775
21132,San Martín Texmelucan,2382,Instalaciones y Equipamiento en Construcciones,3723
21132,San Martín Texmelucan,3110,Industria Alimentaria,688
21132,San Martín Texmelucan,3120,Industria de las Bebidas y del Tabaco,2313
21132,San Martín Texmelucan,3130,Fabricación de Insumos Textiles y Acabado de Textiles,1546
21132,San Martín Texmelucan,3150,Fabricación de Prendas de Vestir,5643
21132,San Martín Texmelucan,3250,Industria Química,771
21132,San Martín Texmelucan,3260,Industria del Plástico y del Hule,775
21132,San Martín Texmelucan,3360,Fabricación de Equipo de Transporte y Partes para Vehículos Automotores,3636
21132,San Martín Texmelucan,3370,"Fabricación de Muebles, Colchones y Persianas",1459
21132,San Martín Texmelucan,4611,Comercio al por Menor de Abarrotes y Alimentos,2260
21132,San Martín Texmelucan,4612,"Comercio al por Menor de Bebidas, Hielo y Tabaco",1428
21132,San Martín Texmelucan,4631,"Comercio al por Menor de Productos Textiles, Excepto Ropa",2317
21132,San Martín Texmelucan,4632,"Comercio al por Menor de Ropa, Bisutería y Accesorios de Vestir",1546
21132,San Martín Texmelucan,4651,Comercio al por Menor de Artículos de Perfumería y Joyería,775
21132,San Martín Texmelucan,4652,Comercio al por Menor de Artículos para el Esparcimiento,1550
21132,San Martín Texmelucan,4661,Comercio al por Menor de Muebles para el Hogar y otros Enseres Domésticos,1542
21132,San Martín Texmelucan,4671,"Comercio al por Menor de Artículos de Ferretería, Tlapalería y Vidrios",688
21132,San Martín Texmelucan,4681,Comercio al por Menor de Automóviles y Camionetas,1485
21132,San Martín Texmelucan,5221,Banca Múltiple,688
21132,San Martín Texmelucan,5411,Servicios Legales,1485
21132,San Martín Texmelucan,5413,"Servicios de Arquitectura, Ingeniería y Actividades Relacionadas",1376
21132,San Martín Texmelucan,5611,Servicios de Administración de Negocios,1428
21132,San Martín Texmelucan,5614,"Servicios de Apoyo Secretarial, Fotocopiado, Cobranza, Investigación Crediticia y Similares",775
21132,San Martín Texmelucan,6111,"Escuelas de Educación Básica, Media y para Necesidades Especiales",1542
21132,San Martín Texmelucan,6112,Escuelas de Educación Técnica Superior,1485
21132,San Martín Texmelucan,6211,Consultorios Médicos,1459
21132,San Martín Texmelucan,6221,Hospitales Generales,775
21132,San Martín Texmelucan,6222,Hospitales Psiquiátricos y para el Tratamiento por Adicción,1485
21132,San Martín Texmelucan,8111,Reparación y Mantenimiento de Automóviles y Camiones,2325
21132,San Martín Texmelucan,8112,Reparación y Mantenimiento de Equipo Electrónico y de Equipo de Precisión,714
21132,San Martín Texmelucan,8121,"Salones y Clínicas de Belleza, Baños Públicos y Bolerías",3753
21132,San Martín Texmelucan,9313,Regulación y Fomento del Desarrollo Económico,775
21132,San Martín Texmelucan,9314,Impartición de Justicia y Mantenimiento de la Seguridad y el Orden Público,1485
21140,San Pedro Cholula,2361,Edificación Residencial,461
21140,San Pedro Cholula,2382,Instalaciones y Equipamiento en Construcciones,2582
21140,San Pedro Cholula,3110,Industria Alimentaria,1567
21140,San Pedro Cholula,3130,Fabricación de Insumos Textiles y Acabado de Textiles,367
21140,San Pedro Cholula,3150,Fabricación de Prendas de Vestir,1496
21140,San Pedro Cholula,3230,Impresión e Industrias Conexas,430
21140,San Pedro Cholula,3250,Industria Química,421
21140,San Pedro Cholula,3260,Industria del Plástico y del Hule,187
21140,San Pedro Cholula,3270,Fabricación de Productos a Base de Minerales no Metálicos,2130
21140,San Pedro Cholula,3310,Industrias Metálicas Básicas,187
21140,San Pedro Cholula,3320,Fabricación de Productos Metálicos,828
21140,San Pedro Cholula,3330,Fabricación de Maquinaria y Equipo,543
21140,San Pedro Cholula,3360,Fabricación de Equipo de Transporte y Partes para Vehículos Automotores,1813
21140,San Pedro Cholula,3370,"Fabricación de Muebles, Colchones y Persianas",761
21140,San Pedro Cholula,3380,3380,222
21140,San Pedro Cholula,4611,Comercio al por Menor de Abarrotes y Alimentos,2477
21140,San Pedro Cholula,4612,"Comercio al por Menor de Bebidas, Hielo y Tabaco",603
21140,San Pedro Cholula,4631,"Comercio al por Menor de Productos Textiles, Excepto Ropa",216
21140,San Pedro Cholula,4641,Comercio al por Menor de Artículos para el Cuidado de la Salud,409
21140,San Pedro Cholula,4651,Comercio al por Menor de Artículos de Perfumería y Joyería,815
21140,San Pedro Cholula,4661,Comercio al por Menor de Muebles para el Hogar y otros Enseres Domésticos,774
21140,San Pedro Cholula,4671,"Comercio al por Menor de Artículos de Ferretería, Tlapalería y Vidrios",1253
21140,San Pedro Cholula,4681,Comercio al por Menor de Automóviles y Camionetas,281
21140,San Pedro Cholula,5222,Instituciones Financieras de Fomento Económico,212
21140,San Pedro Cholula,5411,Servicios Legales,4059
21140,San Pedro Cholula,5611,Servicios de Administración de Negocios,460
21140,San Pedro Cholula,5613,Servicios de Empleo,2025
21140,San Pedro Cholula,6111,"Escuelas de Educación Básica, Media y para Necesidades Especiales",879
21140,San Pedro Cholula,6112,Escuelas de Educación Técnica Superior,1206
21140,San Pedro Cholula,6211,Consultorios Médicos,657
21140,San Pedro Cholula,6212,Consultorios Dentales,222
21140,San Pedro Cholula,6221,Hospitales Generales,424
21140,San Pedro Cholula,6222,Hospitales Psiquiátricos y para el Tratamiento por Adicción,1042
21140,San Pedro Cholula,6241,Servicios de Orientación y Trabajo Social,216
21140,San Pedro Cholula,7111,Compañías y Grupos de Espectáculos Artísticos y Culturales,187
21140,San Pedro Cholula,7131,Parques con Instalaciones Recreativas y Casas de Juegos Electrónicos,111
21140,San Pedro Cholula,8111,Reparación y Mantenimiento de Automóviles y Camiones,1979
21140,San Pedro Cholula,8112,Reparación y Mantenimiento de Equipo Electrónico y de Equipo de Precisión,691
21140,San Pedro Cholula,8121,"Salones y Clínicas de Belleza, Baños Públicos y Bolerías",1595
21140,San Pedro Cholula,9313,Regulación y Fomento del Desarrollo Económico,215
21140,San Pedro Cholula,9314,Impartición de Justicia y Mantenimiento de la Seguridad y el Orden Público,1031
21143,San Salvador el Verde,2382,Instalaciones y Equipamiento en Construcciones,3920
21143,San Salvador el Verde,3120,Industria de las Bebidas y del Tabaco,980
21143,San Salvador el Verde,3130,Fabricación de Insumos Textiles y Acabado de Textiles,2940
21143,San Salvador el Verde,3140,"Fabricación de Productos Textiles, Excepto Prendas de Vestir",1960
21143,San Salvador el Verde,3150,Fabricación de Prendas de Vestir,1960
21143,San Salvador el Verde,3350,"Fabricación de Accesorios, Aparatos Eléctricos y Equipo de Generación de Energía Eléctrica",1960
21143,San Salvador el Verde,3360,Fabricación de Equipo de Transporte y Partes para Vehículos Automotores,980
21143,San Salvador el Verde,8121,"Salones y Clínicas de Belleza, Baños Públicos y Bolerías",980
21154,Tecamachalco,1121,Explotación de Bovinos,1650
21154,Tecamachalco,2361,Edificación Residencial,2963
21154,Tecamachalco,2382,Instalaciones y Equipamiento en Construcciones,13129
21154,Tecamachalco,3110,Industria Alimentaria,3300
21154,Tecamachalco,3150,Fabricación de Prendas de Vestir,1650
21154,Tecamachalco,3220,Industria del Papel,2138
21154,Tecamachalco,3380,3380,1069
21154,Tecamachalco,4611,Comercio al por Menor de Abarrotes y Alimentos,5506
21154,Tecamachalco,4612,"Comercio al por Menor de Bebidas, Hielo y Tabaco",2579
21154,Tecamachalco,4631,"Comercio al por Menor de Productos Textiles, Excepto Ropa",5101
21154,Tecamachalco,4641,Comercio al por Menor de Artículos para el Cuidado de la Salud,1069
21154,Tecamachalco,4651,Comercio al por Menor de Artículos de Perfumería y Joyería,825
21154,Tecamachalco,4661,Comercio al por Menor de Muebles para el Hogar y otros Enseres Domésticos,825
21154,Tecamachalco,4671,"Comercio al por Menor de Artículos de Ferretería, Tlapalería y Vidrios",825
21154,Tecamachalco,4681,Comercio al por Menor de Automóviles y Camionetas,929
21154,Tecamachalco,5222,Instituciones Financieras de Fomento Económico,1754
21154,Tecamachalco,5411,Servicios Legales,1998
21154,Tecamachalco,6112,Escuelas de Educación Técnica Superior,1894
21154,Tecamachalco,6211,Consultorios Médicos,1069
21154,Tecamachalco,6222,Hospitales Psiquiátricos y para el Tratamiento por Adicción,825
21154,Tecamachalco,8121,"Salones y Clínicas de Belleza, Baños Públicos y Bolerías",1894
21156,Tehuacán,1121,Explotación de Bovinos,3620
21156,Tehuacán,2221,"Captación, Tratamiento y Suministro de Agua",737
21156,Tehuacán,2381,"Cimentaciones, Montaje de Estructuras Prefabricadas y Trabajos en Exteriores",1710
21156,Tehuacán,2382,Instalaciones y Equipamiento en Construcciones,11424
21156,Tehuacán,3110,Industria Alimentaria,10177
21156,Tehuacán,3120,Industria de las Bebidas y del Tabaco,1660
21156,Tehuacán,3150,Fabricación de Prendas de Vestir,17352
21156,Tehuacán,3220,Industria del Papel,737
21156,Tehuacán,3320,Fabricación de Productos Metálicos,648
21156,Tehuacán,3370,"Fabricación de Muebles, Colchones y Persianas",702
21156,Tehuacán,3380,3380,3229
21156,Tehuacán,4611,Comercio al por Menor de Abarrotes y Alimentos,14896
21156,Tehuacán,4631,"Comercio al por Menor de Productos Textiles, Excepto Ropa",2171
21156,Tehuacán,4632,"Comercio al por Menor de Ropa, Bisutería y Accesorios de Vestir",848
21156,Tehuacán,4651,Comercio al por Menor de Artículos de Perfumería y Joyería,776
21156,Tehuacán,4661,Comercio al por Menor de Muebles para el Hogar y otros Enseres Domésticos,1018
21156,Tehuacán,4671,"Comercio al por Menor de Artículos de Ferretería, Tlapalería y Vidrios",2410
21156,Tehuacán,4681,Comercio al por Menor de Automóviles y Camionetas,848
21156,Tehuacán,5322,Alquiler de Artículos para el Hogar y Personales,1228
21156,Tehuacán,5411,Servicios Legales,2142
21156,Tehuacán,5611,Servicios de Administración de Negocios,3281
21156,Tehuacán,5614,"Servicios de Apoyo Secretarial, Fotocopiado, Cobranza, Investigación Crediticia y Similares",914
21156,Tehuacán,6111,"Escuelas de Educación Básica, Media y para Necesidades Especiales",958
21156,Tehuacán,6112,Escuelas de Educación Técnica Superior,5057
21156,Tehuacán,6211,Consultorios Médicos,1055
21156,Tehuacán,6212,Consultorios Dentales,2684
21156,Tehuacán,6222,Hospitales Psiquiátricos y para el Tratamiento por Adicción,2549
21156,Tehuacán,8111,Reparación y Mantenimiento de Automóviles y Camiones,4547
21156,Tehuacán,8121,"Salones y Clínicas de Belleza, Baños Públicos y Bolerías",3554
21156,Tehuacán,9313,Regulación y Fomento del Desarrollo Económico,1844
21156,Tehuacán,9314,Impartición de Justicia y Mantenimiento de la Seguridad y el Orden Público,664
21157,Tehuitzingo,1121,Explotación de Bovinos,1502
21157,Tehuitzingo,6211,Consultorios Médicos,751
21160,Teotlalco,2381,"Cimentaciones, Montaje de Estructuras Prefabricadas y Trabajos en Exteriores",936
21160,Teotlalco,2382,Instalaciones y Equipamiento en Construcciones,1872
21160,Teotlalco,3110,Industria Alimentaria,1872
21160,Teotlalco,3380,3380,2808
21160,Teotlalco,4611,Comercio al por Menor de Abarrotes y Alimentos,5616
21160,Teotlalco,4681,Comercio al por Menor de Automóviles y Camionetas,936
21160,Teotlalco,9314,Impartición de Justicia y Mantenimiento de la Seguridad y el Orden Público,2808
21163,Tepatlaxco de Hidalgo,2361,Edificación Residencial,2469
21163,Tepatlaxco de Hidalgo,2382,Instalaciones y Equipamiento en Construcciones,4938
21163,Tepatlaxco de Hidalgo,3110,Industria Alimentaria,1646
21163,Tepatlaxco de Hidalgo,3150,Fabricación de Prendas de Vestir,823
21163,Tepatlaxco de Hidalgo,3160,"Curtido y Acabado de Cuero y Piel, y Fabricación de Productos de Cuero, Piel y Materiales Sucedáneos",823
21163,Tepatlaxco de Hidalgo,3260,Industria del Plástico y del Hule,1646
21170,Tepeyahualco,1121,Explotación de Bovinos,3587
21170,Tepeyahualco,2361,Edificación Residencial,2811
21170,Tepeyahualco,2382,Instalaciones y Equipamiento en Construcciones,3587
21170,Tepeyahualco,3110,Industria Alimentaria,4363
21170,Tepeyahualco,3360,Fabricación de Equipo de Transporte y Partes para Vehículos Automotores,9473
21170,Tepeyahualco,4611,Comercio al por Menor de Abarrotes y Alimentos,6398
21170,Tepeyahualco,4631,"Comercio al por Menor de Productos Textiles, Excepto Ropa",776
21170,Tepeyahualco,4681,Comercio al por Menor de Automóviles y Camionetas,776
21170,Tepeyahualco,6112,Escuelas de Educación Técnica Superior,776
21170,Tepeyahualco,8111,Reparación y Mantenimiento de Automóviles y Camiones,1713
21170,Tepeyahualco,8121,"Salones y Clínicas de Belleza, Baños Públicos y Bolerías",776
21170,Tepeyahualco,9314,Impartición de Justicia y Mantenimiento de la Seguridad y el Orden Público,937
21172,Tetela de Ocampo,2361,Edificación Residencial,697
21172,Tetela de Ocampo,2382,Instalaciones y Equipamiento en Construcciones,3485
21172,Tetela de Ocampo,4611,Comercio al por Menor de Abarrotes y Alimentos,2091
21172,Tetela de Ocampo,6112,Escuelas de Educación Técnica Superior,1394
21172,Tetela de Ocampo,8111,Reparación y Mantenimiento de Automóviles y Camiones,697
21175,Tianguismanalco,2381,"Cimentaciones, Montaje de Estructuras Prefabricadas y Trabajos en Exteriores",764
21175,Tianguismanalco,3150,Fabricación de Prendas de Vestir,764
21175,Tianguismanalco,4611,Comercio al por Menor de Abarrotes y Alimentos,764
21175,Tianguismanalco,4612,"Comercio al por Menor de Bebidas, Hielo y Tabaco",764
21175,Tianguismanalco,4662,"Comercio al por Menor de Mobiliario, Equipo y Accesorios de Cómputo, Teléfonos y otros Aparatos de Comunicación",1528
21175,Tianguismanalco,4681,Comercio al por Menor de Automóviles y Camionetas,764
21175,Tianguismanalco,7114,"Agentes y Representantes de Artistas, Deportistas y Similares",1528
21176,Tilapa,2382,Instalaciones y Equipamiento en Construcciones,1390
21176,Tilapa,4611,Comercio al por Menor de Abarrotes y Alimentos,695
21176,Tilapa,4612,"Comercio al por Menor de Bebidas, Hielo y Tabaco",695
21176,Tilapa,4631,"Comercio al por Menor de Productos Textiles, Excepto Ropa",695
21176,Tilapa,4632,"Comercio al por Menor de Ropa, Bisutería y Accesorios de Vestir",695
21176,Tilapa,6112,Escuelas de Educación Técnica Superior,2780
21176,Tilapa,8111,Reparación y Mantenimiento de Automóviles y Camiones,695
21176,Tilapa,8121,"Salones y Clínicas de Belleza, Baños Públicos y Bolerías",695
21176,Tilapa,9314,Impartición de Justicia y Mantenimiento de la Seguridad y el Orden Público,695
21179,Tlachichuca,1121,Explotación de Bovinos,1844
21179,Tlachichuca,3110,Industria Alimentaria,1844
21179,Tlachichuca,4611,Comercio al por Menor de Abarrotes y Alimentos,1844
21179,Tlachichuca,4651,Comercio al por Menor de Artículos de Perfumería y Joyería,922
21180,Tlahuapan,1121,Explotación de Bovinos,2571
21180,Tlahuapan,2382,Instalaciones y Equipamiento en Construcciones,4285
21180,Tlahuapan,3110,Industria Alimentaria,4285
21180,Tlahuapan,3130,Fabricación de Insumos Textiles y Acabado de Textiles,857
21180,Tlahuapan,3140,"Fabricación de Productos Textiles, Excepto Prendas de Vestir",725
21180,Tlahuapan,3150,Fabricación de Prendas de Vestir,17664
21180,Tlahuapan,3370,"Fabricación de Muebles, Colchones y Persianas",2175
21180,Tlahuapan,4611,Comercio al por Menor de Abarrotes y Alimentos,2571
21180,Tlahuapan,4612,"Comercio al por Menor de Bebidas, Hielo y Tabaco",857
21180,Tlahuapan,4631,"Comercio al por Menor de Productos Textiles, Excepto Ropa",2307
21180,Tlahuapan,4632,"Comercio al por Menor de Ropa, Bisutería y Accesorios de Vestir",3428
21180,Tlahuapan,4651,Comercio al por Menor de Artículos de Perfumería y Joyería,725
21180,Tlahuapan,4662,"Comercio al por Menor de Mobiliario, Equipo y Accesorios de Cómputo, Teléfonos y otros Aparatos de Comunicación",857
21180,Tlahuapan,4671,"Comercio al por Menor de Artículos de Ferretería, Tlapalería y Vidrios",725
21180,Tlahuapan,5411,Servicios Legales,725
21180,Tlahuapan,5611,Servicios de Administración de Negocios,857
21180,Tlahuapan,5614,"Servicios de Apoyo Secretarial, Fotocopiado, Cobranza, Investigación Crediticia y Similares",857
21180,Tlahuapan,6112,Escuelas de Educación Técnica Superior,725
21180,Tlahuapan,6221,Hospitales Generales,857
21180,Tlahuapan,8111,Reparación y Mantenimiento de Automóviles y Camiones,2571
21180,Tlahuapan,8112,Reparación y Mantenimiento de Equipo Electrónico y de Equipo de Precisión,725
21180,Tlahuapan,9314,Impartición de Justicia y Mantenimiento de la Seguridad y el Orden Público,857
21186,Tlatlauquitepec,2382,Instalaciones y Equipamiento en Construcciones,1594
21186,Tlatlauquitepec,3110,Industria Alimentaria,1594
21186,Tlatlauquitepec,3150,Fabricación de Prendas de Vestir,7970
21186,Tlatlauquitepec,4611,Comercio al por Menor de Abarrotes y Alimentos,797
21186,Tlatlauquitepec,4612,"Comercio al por Menor de Bebidas, Hielo y Tabaco",1594
21186,Tlatlauquitepec,4661,Comercio al por Menor de Muebles para el Hogar y otros Enseres Domésticos,797
21186,Tlatlauquitepec,4662,"Comercio al por Menor de Mobiliario, Equipo y Accesorios de Cómputo, Teléfonos y otros Aparatos de Comunicación",797
21186,Tlatlauquitepec,6112,Escuelas de Educación Técnica Superior,2391
21186,Tlatlauquitepec,9314,Impartición de Justicia y Mantenimiento de la Seguridad y el Orden Público,797
21188,Tochimilco,3380,3380,3876
21188,Tochimilco,4611,Comercio al por Menor de Abarrotes y Alimentos,969
21188,Tochimilco,8112,Reparación y Mantenimiento de Equipo Electrónico y de Equipo de Precisión,969
21189,Tochtepec,1121,Explotación de Bovinos,770
21189,Tochtepec,2382,Instalaciones y Equipamiento en Construcciones,1540
21189,Tochtepec,3110,Industria Alimentaria,770
21189,Tochtepec,4611,Comercio al por Menor de Abarrotes y Alimentos,770
21189,Tochtepec,4612,"Comercio al por Menor de Bebidas, Hielo y Tabaco",1540
21189,Tochtepec,8111,Reparación y Mantenimiento de Automóviles y Camiones,770
21189,Tochtepec,8112,Reparación y Mantenimiento de Equipo Electrónico y de Equipo de Precisión,770
21197,Xicotepec,2361,Edificación Residencial,1996
21197,Xicotepec,2382,Instalaciones y Equipamiento en Construcciones,2994
21197,Xicotepec,4611,Comercio al por Menor de Abarrotes y Alimentos,998
21197,Xicotepec,4612,"Comercio al por Menor de Bebidas, Hielo y Tabaco",1996
21202,Xochitlán de Vicente Suárez,2382,Instalaciones y Equipamiento en Construcciones,847
21202,Xochitlán de Vicente Suárez,3140,"Fabricación de Productos Textiles, Excepto Prendas de Vestir",3388
21202,Xochitlán de Vicente Suárez,4611,Comercio al por Menor de Abarrotes y Alimentos,847
21202,Xochitlán de Vicente Suárez,4612,"Comercio al por Menor de Bebidas, Hielo y Tabaco",847
21202,Xochitlán de Vicente Suárez,9312,Administración Pública en General,847
21205,Yehualtepec,2382,Instalaciones y Equipamiento en Construcciones,1810
21205,Yehualtepec,3110,Industria Alimentaria,3620
21205,Yehualtepec,3150,Fabricación de Prendas de Vestir,905
21205,Yehualtepec,4611,Comercio al por Menor de Abarrotes y Alimentos,2715
21205,Yehualtepec,4612,"Comercio al por Menor de Bebidas, Hielo y Tabaco",1810
21205,Yehualtepec,4631,"Comercio al por Menor de Productos Textiles, Excepto Ropa",3620
21205,Yehualtepec,4632,"Comercio al por Menor de Ropa, Bisutería y Accesorios de Vestir",905
21205,Yehualtepec,4661,Comercio al por Menor de Muebles para el Hogar y otros Enseres Domésticos,905
21205,Yehualtepec,4662,"Comercio al por Menor de Mobiliario, Equipo y Accesorios de Cómputo, Teléfonos y otros Aparatos de Comunicación",2715
21205,Yehualtepec,6111,"Escuelas de Educación Básica, Media y para Necesidades Especiales",905
21205,Yehualtepec,8111,Reparación y Mantenimiento de Automóviles y Camiones,1810
21205,Yehualtepec,8121,"Salones y Clínicas de Belleza, Baños Públicos y Bolerías",905
21206,Zacapala,2382,Instalaciones y Equipamiento en Construcciones,3775
21206,Zacapala,3110,Industria Alimentaria,1510
21206,Zacapala,3270,Fabricación de Productos a Base de Minerales no Metálicos,755
21206,Zacapala,3320,Fabricación de Productos Metálicos,755
21206,Zacapala,4611,Comercio al por Menor de Abarrotes y Alimentos,2265
21206,Zacapala,4632,"Comercio al por Menor de Ropa, Bisutería y Accesorios de Vestir",755
21206,Zacapala,4641,Comercio al por Menor de Artículos para el Cuidado de la Salud,1510
21206,Zacapala,9312,Administración Pública en General,755
