Codigo_INEGI,Muncipio,ID_Alfabeta,Alfabeta,poblacion
5027,Ramos Arizpe,3,No,5993
5027,Ramos Arizpe,9,Not Specified,398
5028,Sabinas,1,Yes,56086
5028,Sabinas,3,No,2970
5028,Sabinas,9,Not Specified,165
5029,Sacramento,1,Yes,2101
5029,Sacramento,3,No,142
5029,Sacramento,9,Not Specified,2
5030,Saltillo,1,Yes,764919
5030,Saltillo,3,No,31735
5030,Saltillo,9,Not Specified,3219
5031,San Buenaventura,1,Yes,21341
5031,San Buenaventura,3,No,1041
5031,San Buenaventura,9,Not Specified,135
5032,San Juan de Sabinas,1,Yes,36737
5032,San Juan de Sabinas,3,No,1634
5032,San Juan de Sabinas,9,Not Specified,116
5033,San Pedro,1,Yes,83572
5033,San Pedro,3,No,6619
5033,San Pedro,9,Not Specified,362
5034,Sierra Mojada,1,Yes,5472
5034,Sierra Mojada,3,No,332
5034,Sierra Mojada,9,Not Specified,1
5035,Torreón,1,Yes,628465
5035,Torreón,3,No,28573
5035,Torreón,9,Not Specified,1631
5036,Viesca,1,Yes,16951
5036,Viesca,3,No,1293
5036,Viesca,9,Not Specified,35
5037,Villa Unión,1,Yes,5146
5037,Villa Unión,3,No,376
5037,Villa Unión,9,Not Specified,2
5038,Zaragoza,1,Yes,11231
5038,Zaragoza,3,No,660
5038,Zaragoza,9,Not Specified,6
6001,Armería,1,Yes,22902
6001,Armería,3,No,2472
6001,Armería,9,Not Specified,34
6002,Colima,1,Yes,136129
6002,Colima,3,No,7792
6002,Colima,9,Not Specified,487
6003,Comala,1,Yes,18724
6003,Comala,3,No,1375
6003,Comala,9,Not Specified,42
6004,Coquimatlán,1,Yes,17723
6004,Coquimatlán,3,No,1615
6004,Coquimatlán,9,Not Specified,8
6005,Cuauhtémoc,1,Yes,27842
6005,Cuauhtémoc,3,No,1316
6005,Cuauhtémoc,9,Not Specified,5
6006,Ixtlahuacán,1,Yes,4724
6006,Ixtlahuacán,3,No,514
6006,Ixtlahuacán,9,Not Specified,5
6007,Manzanillo,1,Yes,167301
6007,Manzanillo,3,No,7885
6007,Manzanillo,9,Not Specified,309
6008,Minatitlán,1,Yes,8558
6008,Minatitlán,3,No,803
6008,Minatitlán,9,Not Specified,9
6009,Tecomán,1,Yes,95867
6009,Tecomán,3,No,10142
6009,Tecomán,9,Not Specified,107
6010,Villa de Álvarez,1,Yes,134358
6010,Villa de Álvarez,3,No,5704
6010,Villa de Álvarez,9,Not Specified,99
7001,Acacoyagua,1,Yes,13673
7001,Acacoyagua,3,No,2305
7001,Acacoyagua,9,Not Specified,6
7002,Acala,1,Yes,15475
7002,Acala,3,No,3565
7002,Acala,9,Not Specified,20
7003,Acapetahua,1,Yes,20347
7003,Acapetahua,3,No,3747
7003,Acapetahua,9,Not Specified,32
7004,Altamirano,1,Yes,22696
7004,Altamirano,3,No,9111
7004,Altamirano,9,Not Specified,10
7005,Amatán,1,Yes,16423
7005,Amatán,3,No,5065
7005,Amatán,9,Not Specified,7
7006,Amatenango de la Frontera,1,Yes,24102
7006,Amatenango de la Frontera,3,No,4340
7006,Amatenango de la Frontera,9,Not Specified,18
7007,Amatenango del Valle,1,Yes,7278
7007,Amatenango del Valle,3,No,2703
7007,Amatenango del Valle,9,Not Specified,3
7008,Ángel Albino Corzo,1,Yes,22597
7008,Ángel Albino Corzo,3,No,5867
7008,Ángel Albino Corzo,9,Not Specified,19
7009,Arriaga,1,Yes,33591
7009,Arriaga,3,No,4301
7009,Arriaga,9,Not Specified,27
7010,Bejucal de Ocampo,1,Yes,5560
7010,Bejucal de Ocampo,3,No,1059
7010,Bejucal de Ocampo,9,Not Specified,1
7011,Bella Vista,1,Yes,15443
7011,Bella Vista,3,No,2667
7011,Bella Vista,9,Not Specified,27
7012,Berriozábal,1,Yes,50771
7012,Berriozábal,3,No,7460
7012,Berriozábal,9,Not Specified,18
7013,Bochil,1,Yes,25750
7013,Bochil,3,No,6443
7013,Bochil,9,Not Specified,20
7014,El Bosque,1,Yes,15711
7014,El Bosque,3,No,5284
7014,El Bosque,9,Not Specified,28
7015,Cacahoatán,1,Yes,39398
7015,Cacahoatán,3,No,4941
7015,Cacahoatán,9,Not Specified,29
7016,Catazajá,1,Yes,13549
7016,Catazajá,3,No,2268
7016,Catazajá,9,Not Specified,61
7017,Cintalapa,1,Yes,66951
7017,Cintalapa,3,No,11147
7017,Cintalapa,9,Not Specified,79
7018,Coapilla,1,Yes,7119
7018,Coapilla,3,No,1561
7018,Coapilla,9,Not Specified,6
7019,Comitán de Domínguez,1,Yes,132788
7019,Comitán de Domínguez,3,No,18191
7019,Comitán de Domínguez,9,Not Specified,163
7020,La Concordia,1,Yes,35839
7020,La Concordia,3,No,9123
7020,La Concordia,9,Not Specified,31
7021,Copainalá,1,Yes,17498
7021,Copainalá,3,No,2445
7021,Copainalá,9,Not Specified,22
7022,Chalchihuitán,1,Yes,11660
7022,Chalchihuitán,3,No,6664
7022,Chalchihuitán,9,Not Specified,16
7023,Chamula,1,Yes,57907
7023,Chamula,3,No,30108
7023,Chamula,9,Not Specified,46
7024,Chanal,1,Yes,8057
7024,Chanal,3,No,3220
7024,Chanal,9,Not Specified,24
7025,Chapultenango,1,Yes,5519
7025,Chapultenango,3,No,1045
7025,Chapultenango,9,Not Specified,1
7026,Chenalhó,1,Yes,27862
7026,Chenalhó,3,No,12959
7026,Chenalhó,9,Not Specified,25
7027,Chiapa de Corzo,1,Yes,88041
7027,Chiapa de Corzo,3,No,13204
7027,Chiapa de Corzo,9,Not Specified,94
7028,Chiapilla,1,Yes,4435
7028,Chiapilla,3,No,1200
7029,Chicoasén,1,Yes,4155
7029,Chicoasén,3,No,632
7029,Chicoasén,9,Not Specified,4
7030,Chicomuselo,1,Yes,27690
7030,Chicomuselo,3,No,5382
7030,Chicomuselo,9,Not Specified,20
7031,Chilón,1,Yes,80613
7031,Chilón,3,No,37287
7031,Chilón,9,Not Specified,185
7032,Escuintla,1,Yes,24075
7032,Escuintla,3,No,3557
7032,Escuintla,9,Not Specified,17
7033,Francisco León,1,Yes,5190
7033,Francisco León,3,No,1230
7033,Francisco León,9,Not Specified,4
7034,Frontera Comalapa,1,Yes,63021
7034,Frontera Comalapa,3,No,8866
7034,Frontera Comalapa,9,Not Specified,19
7035,Frontera Hidalgo,1,Yes,10822
7035,Frontera Hidalgo,3,No,2058
7035,Frontera Hidalgo,9,Not Specified,7
7036,La Grandeza,1,Yes,5856
7036,La Grandeza,3,No,917
7036,La Grandeza,9,Not Specified,2
7037,Huehuetán,1,Yes,28283
7037,Huehuetán,3,No,4623
7037,Huehuetán,9,Not Specified,55
7038,Huixtán,1,Yes,16226
7038,Huixtán,3,No,4024
7038,Huixtán,9,Not Specified,6
7039,Huitiupán,1,Yes,17767
7039,Huitiupán,3,No,6433
7039,Huitiupán,9,Not Specified,12
7040,Huixtla,1,Yes,43062
7040,Huixtla,3,No,5159
7040,Huixtla,9,Not Specified,78
7041,La Independencia,1,Yes,34609
7041,La Independencia,3,No,6805
7041,La Independencia,9,Not Specified,18
7042,Ixhuatán,1,Yes,8252
7042,Ixhuatán,3,No,1632
7042,Ixhuatán,9,Not Specified,5
7043,Ixtacomitán,1,Yes,8483
7043,Ixtacomitán,3,No,1313
7043,Ixtacomitán,9,Not Specified,4
7044,Ixtapa,1,Yes,21611
7044,Ixtapa,3,No,4388
7044,Ixtapa,9,Not Specified,14
7045,Ixtapangajoya,1,Yes,4565
7045,Ixtapangajoya,3,No,920
7045,Ixtapangajoya,9,Not Specified,1
7046,Jiquipilas,1,Yes,32450
7046,Jiquipilas,3,No,4638
7046,Jiquipilas,9,Not Specified,7
7047,Jitotol,1,Yes,17001
7047,Jitotol,3,No,4498
7047,Jitotol,9,Not Specified,3
7048,Juárez,1,Yes,17402
7048,Juárez,3,No,2220
7048,Juárez,9,Not Specified,14
7049,Larráinzar,1,Yes,20151
7049,Larráinzar,3,No,5975
7049,Larráinzar,9,Not Specified,7
7050,La Libertad,1,Yes,4157
7050,La Libertad,3,No,653
7050,La Libertad,9,Not Specified,6
7051,Mapastepec,1,Yes,35102
7051,Mapastepec,3,No,6617
7051,Mapastepec,9,Not Specified,9
7052,Las Margaritas,1,Yes,86526
7052,Las Margaritas,3,No,38605
7052,Las Margaritas,9,Not Specified,33
7053,Mazapa de Madero,1,Yes,6413
7053,Mazapa de Madero,3,No,721
7053,Mazapa de Madero,9,Not Specified,8
7054,Mazatán,1,Yes,21418
7054,Mazatán,3,No,3857
7054,Mazatán,9,Not Specified,20
7055,Metapa,1,Yes,4706
7055,Metapa,3,No,589
7055,Metapa,9,Not Specified,2
7056,Mitontic,1,Yes,6790
7056,Mitontic,3,No,4469
7056,Mitontic,9,Not Specified,13
7057,Motozintla,1,Yes,59335
7057,Motozintla,3,No,8313
7057,Motozintla,9,Not Specified,63
7058,Nicolás Ruíz,1,Yes,3548
7058,Nicolás Ruíz,3,No,714
7059,Ocosingo,1,Yes,149574
7059,Ocosingo,3,No,54228
7059,Ocosingo,9,Not Specified,103
7060,Ocotepec,1,Yes,8421
7060,Ocotepec,3,No,3531
7060,Ocotepec,9,Not Specified,4
7061,Ocozocoautla de Espinosa,1,Yes,75576
7061,Ocozocoautla de Espinosa,3,No,12070
7061,Ocozocoautla de Espinosa,9,Not Specified,71
7062,Ostuacán,1,Yes,13712
7062,Ostuacán,3,No,2663
7062,Ostuacán,9,Not Specified,2
7063,Osumacinta,1,Yes,3170
7063,Osumacinta,3,No,372
7063,Osumacinta,9,Not Specified,2
7064,Oxchuc,1,Yes,36375
7064,Oxchuc,3,No,10764
7064,Oxchuc,9,Not Specified,59
7065,Palenque,1,Yes,99336
7065,Palenque,3,No,17897
7065,Palenque,9,Not Specified,43
7066,Pantelhó,1,Yes,13600
7066,Pantelhó,3,No,9175
7066,Pantelhó,9,Not Specified,20
7067,Pantepec,1,Yes,8131
7067,Pantepec,3,No,2608
7067,Pantepec,9,Not Specified,7
7068,Pichucalco,1,Yes,24753
7068,Pichucalco,3,No,4266
7068,Pichucalco,9,Not Specified,35
7069,Pijijiapan,1,Yes,40593
7069,Pijijiapan,3,No,6254
7069,Pijijiapan,9,Not Specified,29
7070,El Porvenir,1,Yes,9402
7070,El Porvenir,3,No,1535
7070,El Porvenir,9,Not Specified,3
7071,Villa Comaltitlán,1,Yes,22455
7071,Villa Comaltitlán,3,No,3618
7071,Villa Comaltitlán,9,Not Specified,42
7072,Pueblo Nuevo Solistahuacán,1,Yes,19420
7072,Pueblo Nuevo Solistahuacán,3,No,5882
7072,Pueblo Nuevo Solistahuacán,9,Not Specified,13
7073,Rayón,1,Yes,7822
7073,Rayón,3,No,1636
7073,Rayón,9,Not Specified,5
7074,Reforma,1,Yes,36033
7074,Reforma,3,No,4565
7074,Reforma,9,Not Specified,30
7075,Las Rosas,1,Yes,19419
7075,Las Rosas,3,No,6547
7075,Las Rosas,9,Not Specified,20
7076,Sabanilla,1,Yes,20296
7076,Sabanilla,3,No,6006
7076,Sabanilla,9,Not Specified,19
7077,Salto de Agua,1,Yes,42572
7077,Salto de Agua,3,No,14028
7077,Salto de Agua,9,Not Specified,20
7078,San Cristóbal de las Casas,1,Yes,168139
7078,San Cristóbal de las Casas,3,No,26477
7078,San Cristóbal de las Casas,9,Not Specified,265
7079,San Fernando,1,Yes,33468
7079,San Fernando,3,No,4590
7079,San Fernando,9,Not Specified,29
7080,Siltepec,1,Yes,18771
7080,Siltepec,3,No,4069
7081,Simojovel,1,Yes,31655
7081,Simojovel,3,No,12928
7081,Simojovel,9,Not Specified,27
7082,Sitalá,1,Yes,7752
7082,Sitalá,3,No,5702
7082,Sitalá,9,Not Specified,11
7083,Socoltenango,1,Yes,14161
7083,Socoltenango,3,No,3140
7083,Socoltenango,9,Not Specified,5
7084,Solosuchiapa,1,Yes,6323
7084,Solosuchiapa,3,No,1285
7084,Solosuchiapa,9,Not Specified,4
7085,Soyaló,1,Yes,7912
7085,Soyaló,3,No,1701
7085,Soyaló,9,Not Specified,8
7086,Suchiapa,1,Yes,20061
7086,Suchiapa,3,No,3168
7086,Suchiapa,9,Not Specified,19
7087,Suchiate,1,Yes,30098
7087,Suchiate,3,No,7036
7087,Suchiate,9,Not Specified,5
7088,Sunuapa,1,Yes,1710
7088,Sunuapa,3,No,345
7089,Tapachula,1,Yes,284448
7089,Tapachula,3,No,31968
7089,Tapachula,9,Not Specified,386
7090,Tapalapa,1,Yes,3289
7090,Tapalapa,3,No,640
7091,Tapilula,1,Yes,10590
7091,Tapilula,3,No,1537
7091,Tapilula,9,Not Specified,3
7092,Tecpatán,1,Yes,15792
7092,Tecpatán,3,No,3188
7092,Tecpatán,9,Not Specified,10
7093,Tenejapa,1,Yes,31522
7093,Tenejapa,3,No,9959
7093,Tenejapa,9,Not Specified,41
7094,Teopisca,1,Yes,33489
7094,Teopisca,3,No,10424
7094,Teopisca,9,Not Specified,3
7096,Tila,1,Yes,53764
7096,Tila,3,No,19329
7096,Tila,9,Not Specified,68
7097,Tonalá,1,Yes,75140
7097,Tonalá,3,No,8439
7097,Tonalá,9,Not Specified,85
7098,Totolapa,1,Yes,4871
7098,Totolapa,3,No,1520
7099,La Trinitaria,1,Yes,63877
7099,La Trinitaria,3,No,10886
7099,La Trinitaria,9,Not Specified,47
7100,Tumbalá,1,Yes,24498
7100,Tumbalá,3,No,8850
7100,Tumbalá,9,Not Specified,45
7101,Tuxtla Gutiérrez,1,Yes,512594
7101,Tuxtla Gutiérrez,3,No,39404
7101,Tuxtla Gutiérrez,9,Not Specified,558
7102,Tuxtla Chico,1,Yes,32413
7102,Tuxtla Chico,3,No,4478
7102,Tuxtla Chico,9,Not Specified,77
7103,Tuzantán,1,Yes,23753
7103,Tuzantán,3,No,3608
7103,Tuzantán,9,Not Specified,13
7104,Tzimol,1,Yes,12456
7104,Tzimol,3,No,2731
7105,Unión Juárez,1,Yes,12748
7105,Unión Juárez,3,No,1719
7105,Unión Juárez,9,Not Specified,9
7106,Venustiano Carranza,1,Yes,43540
7106,Venustiano Carranza,3,No,16774
7106,Venustiano Carranza,9,Not Specified,52
7107,Villa Corzo,1,Yes,47973
7107,Villa Corzo,3,No,10513
7107,Villa Corzo,9,Not Specified,56
7108,Villaflores,1,Yes,87974
7108,Villaflores,3,No,11352
7108,Villaflores,9,Not Specified,95
7109,Yajalón,1,Yes,25594
7109,Yajalón,3,No,9439
7109,Yajalón,9,Not Specified,110
7110,San Lucas,1,Yes,4971
7110,San Lucas,3,No,1654
7110,San Lucas,9,Not Specified,1
7111,Zinacantán,1,Yes,27252
7111,Zinacantán,3,No,12829
7111,Zinacantán,9,Not Specified,31
7112,San Juan Cancuc,1,Yes,20877
7112,San Juan Cancuc,3,No,11294
7112,San Juan Cancuc,9,Not Specified,35
7113,Aldama,1,Yes,5290
7113,Aldama,3,No,2022
7113,Aldama,9,Not Specified,1
7114,Benemérito de las Américas,1,Yes,15865
7114,Benemérito de las Américas,3,No,4356
7114,Benemérito de las Américas,9,Not Specified,19
7115,Maravilla Tenejapa,1,Yes,9703
7115,Maravilla Tenejapa,3,No,2882
7115,Maravilla Tenejapa,9,Not Specified,6
7116,Marqués de Comillas,1,Yes,8550
7116,Marqués de Comillas,3,No,2596
7116,Marqués de Comillas,9,Not Specified,10
7117,Montecristo de Guerrero,1,Yes,6034
7117,Montecristo de Guerrero,3,No,1350
7118,San Andrés Duraznal,1,Yes,3479
7118,San Andrés Duraznal,3,No,1765
7118,San Andrés Duraznal,9,Not Specified,1
7119,Santiago el Pinar,1,Yes,2730
7119,Santiago el Pinar,3,No,1480
7119,Santiago el Pinar,9,Not Specified,3
7120,Capitán Luis Ángel Vidal,1,Yes,3122
7120,Capitán Luis Ángel Vidal,3,No,726
7120,Capitán Luis Ángel Vidal,9,Not Specified,3
7121,Rincón Chamula San Pedro,1,Yes,5569
7121,Rincón Chamula San Pedro,3,No,1956
7121,Rincón Chamula San Pedro,9,Not Specified,12
7122,El Parral,1,Yes,12205
7122,El Parral,3,No,2054
7122,El Parral,9,Not Specified,33
7123,Emiliano Zapata,1,Yes,8227
7123,Emiliano Zapata,3,No,1626
7123,Emiliano Zapata,9,Not Specified,6
7124,Mezcalapa,1,Yes,17318
7124,Mezcalapa,3,No,3809
7124,Mezcalapa,9,Not Specified,14
7125,Honduras de la Sierra,9,Not Specified,10187
8001,Ahumada,1,Yes,12143
8001,Ahumada,3,No,843
8001,Ahumada,9,Not Specified,17
8002,Aldama,1,Yes,22631
8002,Aldama,3,No,1123
8002,Aldama,9,Not Specified,90
8003,Allende,1,Yes,7379
8003,Allende,3,No,400
8003,Allende,9,Not Specified,14
8004,Aquiles Serdán,1,Yes,18335
8004,Aquiles Serdán,3,No,823
8004,Aquiles Serdán,9,Not Specified,81
8005,Ascensión,1,Yes,21709
8005,Ascensión,3,No,2094
8005,Ascensión,9,Not Specified,79
8006,Bachíniva,1,Yes,4989
8006,Bachíniva,3,No,337
8006,Bachíniva,9,Not Specified,8
8007,Balleza,1,Yes,10150
8007,Balleza,3,No,4366
8007,Balleza,9,Not Specified,15
8008,Batopilas de Manuel Gómez Morín,1,Yes,5308
8008,Batopilas de Manuel Gómez Morín,3,No,4495
8008,Batopilas de Manuel Gómez Morín,9,Not Specified,10
8009,Bocoyna,1,Yes,17745
8009,Bocoyna,3,No,3171
8009,Bocoyna,9,Not Specified,19
8010,Buenaventura,1,Yes,20661
8010,Buenaventura,3,No,2124
8010,Buenaventura,9,Not Specified,16
8011,Camargo,1,Yes,43009
8011,Camargo,3,No,2681
8011,Camargo,9,Not Specified,75
8012,Carichí,1,Yes,4432
8012,Carichí,3,No,2742
8012,Carichí,9,Not Specified,10
8013,Casas Grandes,1,Yes,10041
8013,Casas Grandes,3,No,706
8013,Casas Grandes,9,Not Specified,3
8014,Coronado,1,Yes,1758
8014,Coronado,3,No,106
8015,Coyame del Sotol,1,Yes,1021
8015,Coyame del Sotol,3,No,112
8015,Coyame del Sotol,9,Not Specified,4
8016,La Cruz,1,Yes,3233
8016,La Cruz,3,No,197
8016,La Cruz,9,Not Specified,1
8017,Cuauhtémoc,1,Yes,156919
8017,Cuauhtémoc,3,No,7496
8017,Cuauhtémoc,9,Not Specified,364
8018,Cusihuiriachi,1,Yes,4355
8018,Cusihuiriachi,3,No,321
8018,Cusihuiriachi,9,Not Specified,11
8019,Chihuahua,1,Yes,837108
8019,Chihuahua,3,No,27705
8019,Chihuahua,9,Not Specified,3477
8020,Chínipas,1,Yes,4888
8020,Chínipas,3,No,707
8021,Delicias,1,Yes,131055
8021,Delicias,3,No,6176
8021,Delicias,9,Not Specified,244
8022,Dr. Belisario Domínguez,1,Yes,2132
8022,Dr. Belisario Domínguez,3,No,202
8022,Dr. Belisario Domínguez,9,Not Specified,9
8023,Galeana,1,Yes,5304
8023,Galeana,3,No,550
8023,Galeana,9,Not Specified,5
8024,Santa Isabel,1,Yes,3400
8024,Santa Isabel,3,No,161
8024,Santa Isabel,9,Not Specified,8
8025,Gómez Farías,1,Yes,6131
8025,Gómez Farías,3,No,324
8025,Gómez Farías,9,Not Specified,8
8026,Gran Morelos,1,Yes,2150
8026,Gran Morelos,3,No,152
8026,Gran Morelos,9,Not Specified,4
8027,Guachochi,1,Yes,33268
8027,Guachochi,3,No,11158
8027,Guachochi,9,Not Specified,96
8028,Guadalupe,1,Yes,3588
8028,Guadalupe,3,No,271
8028,Guadalupe,9,Not Specified,1
8029,Guadalupe y Calvo,1,Yes,34131
8029,Guadalupe y Calvo,3,No,9893
8029,Guadalupe y Calvo,9,Not Specified,79
8030,Guazapares,1,Yes,5880
8030,Guazapares,3,No,1313
8030,Guazapares,9,Not Specified,7
8031,Guerrero,1,Yes,30256
8031,Guerrero,3,No,2041
8031,Guerrero,9,Not Specified,44
8032,Hidalgo del Parral,1,Yes,101563
8032,Hidalgo del Parral,3,No,4432
8032,Hidalgo del Parral,9,Not Specified,178
8033,Huejotitán,1,Yes,697
8033,Huejotitán,3,No,57
8034,Ignacio Zaragoza,1,Yes,4641
8034,Ignacio Zaragoza,3,No,225
8034,Ignacio Zaragoza,9,Not Specified,4
8035,Janos,1,Yes,8903
8035,Janos,3,No,842
8035,Janos,9,Not Specified,14
8036,Jiménez,1,Yes,34542
8036,Jiménez,3,No,2280
8036,Jiménez,9,Not Specified,68
8037,Juárez,1,Yes,1315686
8037,Juárez,3,No,70780
8037,Juárez,9,Not Specified,3289
8038,Julimes,1,Yes,4268
8038,Julimes,3,No,245
8038,Julimes,9,Not Specified,18
8039,López,1,Yes,3496
8039,López,3,No,244
8039,López,9,Not Specified,3
8040,Madera,1,Yes,21122
8040,Madera,3,No,1732
8040,Madera,9,Not Specified,25
8041,Maguarichi,1,Yes,935
8041,Maguarichi,3,No,219
8041,Maguarichi,9,Not Specified,4
8042,Manuel Benavides,1,Yes,1005
8042,Manuel Benavides,3,No,102
8042,Manuel Benavides,9,Not Specified,4
8043,Matachí,1,Yes,2404
8043,Matachí,3,No,144
8043,Matachí,9,Not Specified,1
8044,Matamoros,1,Yes,3718
8044,Matamoros,3,No,206
8044,Matamoros,9,Not Specified,4
8045,Meoqui,1,Yes,38517
8045,Meoqui,3,No,2216
8045,Meoqui,9,Not Specified,38
8046,Morelos,1,Yes,4717
8046,Morelos,3,No,1505
8046,Morelos,9,Not Specified,5
8047,Moris,1,Yes,3431
8047,Moris,3,No,511
8047,Moris,9,Not Specified,6
8048,Namiquipa,1,Yes,19491
8048,Namiquipa,3,No,1383
8048,Namiquipa,9,Not Specified,23
8049,Nonoava,1,Yes,2129
8049,Nonoava,3,No,399
8049,Nonoava,9,Not Specified,4
8050,Nuevo Casas Grandes,1,Yes,56767
8050,Nuevo Casas Grandes,3,No,3029
8050,Nuevo Casas Grandes,9,Not Specified,169
8051,Ocampo,1,Yes,6364
8051,Ocampo,3,No,776
8051,Ocampo,9,Not Specified,38
8052,Ojinaga,1,Yes,20698
8052,Ojinaga,3,No,1468
8052,Ojinaga,9,Not Specified,75
8053,Praxedis G. Guerrero,1,Yes,4365
8053,Praxedis G. Guerrero,3,No,308
8053,Praxedis G. Guerrero,9,Not Specified,10
8054,Riva Palacio,1,Yes,6591
8054,Riva Palacio,3,No,356
8054,Riva Palacio,9,Not Specified,6
8055,Rosales,1,Yes,14878
8055,Rosales,3,No,785
8055,Rosales,9,Not Specified,26
8056,Rosario,1,Yes,1762
8056,Rosario,3,No,188
8056,Rosario,9,Not Specified,1
8057,San Francisco de Borja,1,Yes,1853
8057,San Francisco de Borja,3,No,208
8057,San Francisco de Borja,9,Not Specified,7
8058,San Francisco de Conchos,1,Yes,2361
8058,San Francisco de Conchos,3,No,130
8058,San Francisco de Conchos,9,Not Specified,13
8059,San Francisco del Oro,1,Yes,4343
8059,San Francisco del Oro,3,No,222
8059,San Francisco del Oro,9,Not Specified,19
8060,Santa Bárbara,1,Yes,9932
8060,Santa Bárbara,3,No,510
8060,Santa Bárbara,9,Not Specified,12
8061,Satevó,1,Yes,3009
8061,Satevó,3,No,212
8061,Satevó,9,Not Specified,8
8062,Saucillo,1,Yes,25456
8062,Saucillo,3,No,1667
8062,Saucillo,9,Not Specified,66
8063,Temósachic,1,Yes,4494
8063,Temósachic,3,No,404
8063,Temósachic,9,Not Specified,15
8064,El Tule,1,Yes,1221
8064,El Tule,3,No,125
8064,El Tule,9,Not Specified,1
8065,Urique,1,Yes,10880
8065,Urique,3,No,4173
8065,Urique,9,Not Specified,12
8066,Uruachi,1,Yes,4719
8066,Uruachi,3,No,1143
8066,Uruachi,9,Not Specified,10
8067,Valle de Zaragoza,1,Yes,4088
8067,Valle de Zaragoza,3,No,289
9002,Azcapotzalco,1,Yes,398271
9002,Azcapotzalco,3,No,11853
9002,Azcapotzalco,9,Not Specified,539
9003,Coyoacán,1,Yes,568764
9003,Coyoacán,3,No,11478
9003,Coyoacán,9,Not Specified,4119
9004,Cuajimalpa de Morelos,1,Yes,192753
9004,Cuajimalpa de Morelos,3,No,6582
9004,Cuajimalpa de Morelos,9,Not Specified,4791
9005,Gustavo A. Madero,1,Yes,1068704
9005,Gustavo A. Madero,3,No,32506
9005,Gustavo A. Madero,9,Not Specified,2221
9006,Iztacalco,1,Yes,371536
9006,Iztacalco,3,No,9383
9006,Iztacalco,9,Not Specified,1422
9007,Iztapalapa,1,Yes,1648242
9007,Iztapalapa,3,No,67899
9007,Iztapalapa,9,Not Specified,1571
9008,La Magdalena Contreras,1,Yes,221864
9008,La Magdalena Contreras,3,No,9283
9008,La Magdalena Contreras,9,Not Specified,1961
9009,Milpa Alta,1,Yes,134410
9009,Milpa Alta,3,No,7061
9009,Milpa Alta,9,Not Specified,292
9010,Álvaro Obregón,1,Yes,690598
9010,Álvaro Obregón,3,No,21766
9010,Álvaro Obregón,9,Not Specified,4863
9011,Tláhuac,1,Yes,352566
9011,Tláhuac,3,No,15221
9011,Tláhuac,9,Not Specified,498
9012,Tlalpan,1,Yes,631345
9012,Tlalpan,3,No,21573
9012,Tlalpan,9,Not Specified,2758
9013,Xochimilco,1,Yes,395884
9013,Xochimilco,3,No,16990
9013,Xochimilco,9,Not Specified,444
9014,Benito Juárez,1,Yes,402392
9014,Benito Juárez,3,No,5658
9014,Benito Juárez,9,Not Specified,8378
9015,Cuauhtémoc,1,Yes,498503
9015,Cuauhtémoc,3,No,13235
9015,Cuauhtémoc,9,Not Specified,3837
9016,Miguel Hidalgo,1,Yes,383191
9016,Miguel Hidalgo,3,No,7663
9016,Miguel Hidalgo,9,Not Specified,1467
9017,Venustiano Carranza,1,Yes,406200
9017,Venustiano Carranza,3,No,12744
9017,Venustiano Carranza,9,Not Specified,727
10001,Canatlán,1,Yes,26890
10001,Canatlán,3,No,1486
10001,Canatlán,9,Not Specified,24
10002,Canelas,1,Yes,3260
10002,Canelas,3,No,525
10002,Canelas,9,Not Specified,2
10003,Coneto de Comonfort,1,Yes,3470
10003,Coneto de Comonfort,3,No,198
10003,Coneto de Comonfort,9,Not Specified,3
10004,Cuencamé,1,Yes,29658
10004,Cuencamé,3,No,1938
10004,Cuencamé,9,Not Specified,11
10005,Durango,1,Yes,598643
10005,Durango,3,No,28304
10005,Durango,9,Not Specified,796
10006,General Simón Bolívar,1,Yes,8136
10006,General Simón Bolívar,3,No,805
10006,General Simón Bolívar,9,Not Specified,3
10007,Gómez Palacio,1,Yes,317935
10007,Gómez Palacio,3,No,16831
10007,Gómez Palacio,9,Not Specified,396
10008,Guadalupe Victoria,1,Yes,31525
10008,Guadalupe Victoria,3,No,1718
10008,Guadalupe Victoria,9,Not Specified,50
10009,Guanaceví,1,Yes,7892
10009,Guanaceví,3,No,929
10009,Guanaceví,9,Not Specified,18
10010,Hidalgo,1,Yes,3325
10010,Hidalgo,3,No,203
10010,Hidalgo,9,Not Specified,5
10011,Indé,1,Yes,4124
10011,Indé,3,No,242
10012,Lerdo,1,Yes,140346
10012,Lerdo,3,No,7621
10012,Lerdo,9,Not Specified,254
10013,Mapimí,1,Yes,21844
10013,Mapimí,3,No,1914
10013,Mapimí,9,Not Specified,59
10014,Mezquital,1,Yes,29521
10014,Mezquital,3,No,10110
10014,Mezquital,9,Not Specified,267
10015,Nazas,1,Yes,11086
10015,Nazas,3,No,642
10015,Nazas,9,Not Specified,22
10016,Nombre de Dios,1,Yes,16269
10016,Nombre de Dios,3,No,990
10016,Nombre de Dios,9,Not Specified,31
10017,Ocampo,1,Yes,6807
10017,Ocampo,3,No,525
10017,Ocampo,9,Not Specified,6
10018,El Oro,1,Yes,8959
10018,El Oro,3,No,426
10018,El Oro,9,Not Specified,11
10019,Otáez,1,Yes,3938
10019,Otáez,3,No,418
10019,Otáez,9,Not Specified,2
10020,Pánuco de Coronado,1,Yes,10975
10020,Pánuco de Coronado,3,No,695
